product_id,product_name,product_category,summary,keywords,sentiment,img_link,product_link
B00LOD70SC,Pilot V7 Liquid Ink Roller Ball Pen (2 Blue + 1 Black),RetractableBallpointPens,"Not good for smooth papers, it will eventually smidge. Pen was not working on exam answer sheet but pen","['pen good', 'pens write', 'pen working', 'good pen', 'books pen']",2,https://m.media-amazon.com/images/I/31pJvN8OkSL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pilot-Liquid-Roller-Ball-Black/dp/B00LOD70SC/ref=sr_1_300?qid=1672903010&s=computers&sr=1-300
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",WaterPurifierAccessories,"Easy to install. Poor quality, doesn't stay more than 1 month, it's kinda duplicate. Available in  Installation is difficult if you don't or can't understand the fitting procedure, but once you do, A- This filter has a good water flow rate, for a family of four, it disperses enough water, fast  filter kits were completely separated from the box cause the external box was too small and made the filter kits squeeze completely","['compatible aquasure', 'water filter', 'aquasure different', 'aquasure', 'filter kits']",2,https://m.media-amazon.com/images/I/41WfA7FDnzL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Eureka-Forbes-Amrit-Twin-Cartridge/dp/B00LP9RFSU/ref=sr_1_382?qid=1672923611&s=kitchen&sr=1-382
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),ElectricHeaters,Don't buy it because 10-11 day it will work well after that it start heating more and more.,"['normal heat', 'heating normal', 'heating', 'heat', 'heat product']",2,https://m.media-amazon.com/images/I/519JHuNt1RL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-RHX-2-800-Watt-Room-Heater/dp/B00LUGTJGO/ref=sr_1_17?qid=1672923591&s=kitchen&sr=1-17
B00LVMTA2A,Panasonic CR-2032/5BE Lithium Coin Battery - Pack of 5,GeneralPurposeBatteries&BatteryChargers,"Made in Indonesia, (thankfully not China). Good for long use of remote Battery works as replacement. Serv","['china', 'indonesia', 'china good', 'indonesia thankfully', 'thankfully china']",4,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/5145vqMSaTL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Panasonic-Lithium-CR2032-5BE-Battery/dp/B00LVMTA2A/ref=sr_1_97?qid=1672903000&s=computers&sr=1-97
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",Paints," acrylic colors. Kids love and enjoy while working these wonderful acrylic colors I ordered these to use for painting This paint would also work well for lots of craft projects including painting art pictures on paper, on rocks, or","['painting art', 'use painting', 'painting', 'lot paint', 'painting wooden']",5,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/4136eo-yWlL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Fevicryl-Acrylic-colors-Sunflower-Shades/dp/B00LXTFMRS/ref=sr_1_72?qid=1672902997&s=computers&sr=1-72
B00LY12TH6,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,PaintingMaterials,"Good product, can go for it Brought it for my 3 years old nephew, he is just in love","['camel colours', 'love camel', 'camel', 'colours good', 'color boc']",4,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31filqqY7-L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Camel-Oil-Pastel-Reusable-Plastic/dp/B00LY12TH6/ref=sr_1_448?qid=1672903017&s=computers&sr=1-448
B00LY17RHI,Camlin Elegante Fountain Pen - Black/Blue/Red,FountainPens,"For anyone who wants to enter into fountain pens, can start with this as it does the job. Robust Ays now, I am facing issue of nib dryness. The pen doesn’t write at all The grip is pretty medium, larger than Parker Vector and comparable to the Luxor V5. It wont create Nib and feeder say Fine on the nib and it is comparable to the Luxor V5 0. The nib just flows and slides over the paper. This ensures that one gets to write about 6 pages i. The cap has a ""matte"" finish, not a glossy one. The clip and top is glossy. The size if compared to other two is larger. It rests pretty well in between my thumb and index finger. Luxor comes with the standard piston filling. When I immersed the nib in the pen and pulled the piston For Luxor, it works immediately! Even after 6 months it worked like magic. For Elegante it The balance in hand and the nib are the real heart and soul. Parker gives a good classy look, Lux On looks it does fair enough justice- The cap and two metal rings is all that makes it stand apart. After using this nib, I would personally not place any other nib. Not sure if there are spare nibs This is a good buy, though not the best as Luxor beats this is VFM. Parker, would For a standard person like me or a student, Luxor beats Elegante and Parker. However for a T came with the smell of ink in it out of the box. This is medium sized nib at its best If you are a beginner, you may go for it, as it will obviously let you get used to the This pen is not for speedy writing, if you are use for signature its cutting off character. Some time spread Build quality for this price is amazinggold Nib looks amazingcons:Nib comes out easily. Neck area of This the Camlin Elegante is our very own Made in India pen. It makes us proud. Just Amazon.com is one of the most popular online retailers in the U.S. The site is","['nib pen', 'pen fine', 'make pen', 'pen excellent', 'lacking pen']",3,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/21C8ziy-IJL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Camlin-Elegante-Fountain-Pen-Black/dp/B00LY17RHI/ref=sr_1_476?qid=1672903018&s=computers&sr=1-476
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",Paints,Price is lesser than in shops. Quality also is nice. The best thing is we can use it in different,"['product quality', 'quality', 'quality try', 'quality nice', 'good quality']",4,https://m.media-amazon.com/images/I/31TDc727hUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Camel-Camlin-Kokuyo-Fabrica-Acrylic/dp/B00LY1FN1K/ref=sr_1_359?qid=1672903012&s=computers&sr=1-359
B00LZLPYHW,"Classmate 2100117 Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages",WireboundNotebooks,"Delivery was on time, perfect packaging evry thing was perfect. Quality of classmate's product is always undisputed","['paper quality', 'quality paper', 'notebooks great', 'paper somewhat', 'compared notebooks']",5,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51owoY2Xq7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Classmate-Premium-Subject-Notebook-Single/dp/B00LZLPYHW/ref=sr_1_153?qid=1672903002&s=computers&sr=1-153
B00LZLQ624,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages",WireboundNotebooks,"The front and back side covers are good, feels smooth and premium. Paper quality is nice, I used Ball The QC has some issues, as of the one unit i ordered for testing this product @118 rs some pages The only downside I found besides the QC is that it doesn't include an index page, otherwise; it has The product is worth the money. The paper quality was good and it has six separations for six different subjects ""Everything is fine! Good product.  disappointing me. Except that everything is fine!"" ""Good product","['notebook design', 'design notebook', 'market notebooks', 'notbooks similar', 'notbooks']",3,https://m.media-amazon.com/images/I/419KXo-7kDL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Classmate-Premium-Subject-Notebook-Single/dp/B00LZLQ624/ref=sr_1_108?qid=1672903000&s=computers&sr=1-108
B00LZPQVMK,Parker Vector Standard Chrome Trim Ball Pen (Ink - Black),StickBallpointPens,"It's not tht oomph feel to write...considering the name PARKER ...it's like I've been using this from last 3 years. Im happy with the product. Nice Packaging, quality,","['parker pen', 'parkerit worth', 'fine pen', 'pen', 'ink']",4,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41zNLdERuiL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Parker-Vector-Standard-Ball-Black/dp/B00LZPQVMK/ref=sr_1_374?qid=1672903013&s=computers&sr=1-374
B00MFPCY5C,GIZGA essentials Universal Silicone Keyboard Protector Skin for 15.6-inches Laptop (5 x 6 x 3 inches),DustCovers,"The size is little big for my 15"" laptop keyboard Product is average Keyboard is not visible. Value for money It can aslo be fit in 16 inches laptop easily. It can be fit into a 16 inch laptop easily","['keyboard protector', 'keyboard fit', 'laptop keyboard', 'keyboard product', 'size keyboard']",3,https://m.media-amazon.com/images/I/51YPXDh78VL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Universal-Silicone-Keyboard-Protector-15-6-inch/dp/B00MFPCY5C/ref=sr_1_65?qid=1672902997&s=computers&sr=1-65
B00MUTWLW4,"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black",Keyboards,Quality wise it's really good and since it's made by Logitech which has been in the market from too It's price had dropped to 1.7K during Diwali Sale. Bought at 2.6k Good connectivity with Macbook pro latest OS. Macbook keys are mapped properly as expected. Not an ergonomic The keyboard is really good and it has a good built quality. The only con is that there is no indication Connects to 3 different gadgets at the same time and u can work on any of them. Buttons are The keyboard switches to symbol/junk characters when the option key is pressed. Switches to junk characters frequently,"['keyboard overall', 'portable keyboard', 'devices keyboard', 'looking keyboard', 'key keyboard']",4,https://m.media-amazon.com/images/I/41hzQslWQlL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Logitech-Multi-Device-Bluetooth-Keyboard-Black/dp/B00MUTWLW4/ref=sr_1_259?qid=1672903007&s=computers&sr=1-259
B00N1U7JXM,"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing",Notepads&MemoBooks,It's a good product but the paper sometimes  dosent  stick on surfaces for more then 2 times.,"['adhesive good', 'sticky notes', 'worth sticky', 'adhesive strength', 'adhesive']",3,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41yNejBMf+L._SY300_SX300_.jpg,https://www.amazon.in/Post-Cubes-sheets-colours-inches/dp/B00N1U7JXM/ref=sr_1_262_mod_primary_new?qid=1672903007&s=computers&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-262
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",Tape,Quality of adhesive is very good. I used it to stick photo canvas on wall and it worked well. Hold,"['quality adhesive', 'adhesive good', 'adhesive', 'stick photo', 'canvas wall']",5,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41BeawIQB5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Scotch-Double-Foam-Tape-24/dp/B00N1U9AJS/ref=sr_1_36?qid=1672902996&s=computers&sr=1-36
B00N3XLDW0,ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,BatteryChargers,"Batteries does not charge as per the description, I have charge for more than 8 Hrs for full For price of 1 099 it is justified. Getting overheated when charging is on for 1 hour fear of Gable batteries can be AA and AAA. Gable batteries are used to charge both AAA and AA batteries.","['overheated charging', 'batteries suspicious', 'charging battery', '1800mah battery', '2800mah battery']",1,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31Dj+5AQcJL._SY300_SX300_.jpg,https://www.amazon.in/ENVIE-ECR-20-Charger-Rechargeable-Batteries/dp/B00N3XLDW0/ref=sr_1_288?qid=1672903008&s=computers&sr=1-288
B00NFD0ETQ,"Logitech G402 Hyperion Fury USB Wired Gaming Mouse, 4,000 DPI, Lightweight, 8 Programmable Buttons, Compatible for PC/Mac - Black",GamingMice,"I have been using this mouse since 2019, and I have to say, logitech built quality is second to The cable quality is not good. It's a simple soldering job to fix it. You can get replacement The shape of the mouse is super comfortable, only mouse I've owned that didn't give me any wrist pain This is hands down my favorite budget/gaming mouse. It's nice and comfy, works properly, and  rother thinks that it looks like a beetle.","['gaming mouse', 'comfortable mouse', 'best mouse', 'mouse overall', 'mouse 2019']",4,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31nlfClYn7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Logitech-Hyperion-Ultra-Gaming-Mouse/dp/B00NFD0ETQ/ref=sr_1_424?qid=1672903016&s=computers&sr=1-424
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",USBCables,"Good quality, and cheap price Great for the price works with my usb mic fantastically well. Just I find Good quality, and cheap price Great for the price works with my usb mic fantastically well. Just I find","['usb mic', 'mixer laptop', 'pairs mic', 'mic loose', 'sound mixer']",5,https://m.media-amazon.com/images/I/4101vlzySzL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-USB-2-0-Cable-Male/dp/B00NH11KIK/ref=sr_1_44?qid=1672909125&s=electronics&sr=1-44
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",USBCables,"Cable ends are nearly like rubber. Cable is also of high thickness. Sufficient length excellent build quality. This cable is good for any device that needs extension over USB 2.0 like printers, TVs, gaming consoles Product is as per description Good as expected. Sufficient length excellent build quality  good alternative to generic cables. Amazon basics is very reliable. This cable is good for any device that needs extension over USB 2.0. Connectors are gold plated and will not rust. Product is as per description Good as expected. l not","['cable usb', 'length usbbuilt', 'extension usb', 'sturdy cable', 'reliable cable']",5,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Fqm0bR7PL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Extension-Cable-Male-Female/dp/B00NH11PEY/ref=sr_1_34?qid=1672909125&s=electronics&sr=1-34
B00NH12R1O,"Amazon Basics USB 3.0 Cable - A Male to Micro B - 6 Feet (1.8 Meters), Black",USBCables,High quality cable 3 times better than original cables supplied with HDDs. Works great with WD My Passport Ultra,"['quality cable', 'price high', 'hdds', 'ultra data', 'data rates']",5,https://m.media-amazon.com/images/I/41p9mn0fmIL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-USB-3-0-Cable-Meters/dp/B00NH12R1O/ref=sr_1_205?qid=1672909134&s=electronics&sr=1-205
B00NH13Q8W,"AmazonBasics USB 2.0 Extension Cable for Personal Computer, Printer, 2-Pack - A-Male to A-Female - 3.3 Feet (1 Meter, Black)",USBCables,"Cable ends are nearly like rubber. Cable is also of high thickness. Sufficient length excellent build quality. This cable is good for any device that needs extension over USB 2.0 like printers, TVs, gaming consoles Built: average  not cloth/fibre braiderLength: as mentionedWorks for all connections: yes","['cable usb', 'length usbbuilt', 'extension usb', 'sturdy cable', 'reliable cable']",4,https://m.media-amazon.com/images/I/41WuKPTQhTL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Extension-Cable-2-Pack-Female/dp/B00NH13Q8W/ref=sr_1_233?qid=1672909135&s=electronics&sr=1-233
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),InductionCooktop,"Same product was available for 500 Rs. less in D mart. Used only once, not like what I expected Indian Menu is useful. It works properly. Not sure why they resticted timer setting.","['timer setting', 'timer', 'timer 10', 'resticted timer', 'set timer']",3,https://m.media-amazon.com/images/I/418WkmFOaTL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Prestige-1900-Induction-Cooktop-button/dp/B00NM6MO26/ref=sr_1_173?qid=1672923600&s=kitchen&sr=1-173
B00NNQMYNE,"AirCase Rugged Hard Drive Case for 2.5-inch Western Digital, Seagate, Toshiba, Portable Storage Shell for Gadget Hard Disk USB Cable Power Bank Mobile Charger Earphone, Waterproof (Black)",HardDiskBags,"It's very sturdy and the material is also pretty good. Case is overall good in terms of quality. Looks Good quality spacious. Value for money, go for it without any confusion. to carry.","['portable storage', 'ssd ideal', 'storage devices', 'storage', 'ssd']",4,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51E0xvwRCpL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AirCase-External-Drive-2-5-Inch-Black/dp/B00NNQMYNE/ref=sr_1_155?qid=1672903002&s=computers&sr=1-155
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),ElectricKettles,Product is good if you need to heat water not milk. Boiling milk in this kettle burns the base of After using only one month kettle on /off switch is not working and red light is also not working. Some Good but difficult to clean . good but hard to clean. good but difficult-to-clean . good,"['milk kettle', 'kettle switch', 'boiling milk', 'base kettle', 'boiling']",3,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41J3yWKhnxL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Prestige-PKGSS-Electric-Kettle-Stainless/dp/B00NW4UWN6/ref=sr_1_22?qid=1672923591&s=kitchen&sr=1-22
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater (Grey),FanHeaters,"This is sufficient for one room use, especially for baby in winter, it's very good at heating the room","['16amp socket', 'heater range', 'best heater', 'heater', 'need 16amp']",4,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41DwZuxPCaL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Orpat-OEH-1260-2000-Watt-Heater-Grey/dp/B00O24PUO6/ref=sr_1_24?qid=1672923591&s=kitchen&sr=1-24
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",ExhaustFans,"The size of the exhaust fan doesn’t really have a noticeable impact on suction power of air. The only way to clean the aforementioned areas is from the posterior side of the exhaust fan, which is difficult to","['exhaust fan', 'exhaust', 'fan blades', 'size exhaust', 'fan difficult']",3,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/21c-ZYPFJ5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Luminous-Vento-Deluxe-30-Watt-Ventilator/dp/B00O2R38C4/ref=sr_1_126?qid=1672923597&s=kitchen&sr=1-126
B00OFM6PEO,"Storite USB Extension Cable USB 3.0 Male to Female Extension Cable High Speed 5GBps Extension Cable Data Transfer for Keyboard, Mouse, Flash Drive, Hard Drive, Printer and More- 1.5M - Blue",USBCables,Works perfect for connecting my Dslr to ipad & tethering. Seems like a durable cable. Good,"['connecting dslr', 'durable cable', 'ipad tethering', 'cable good', 'dslr ipad']",5,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51R1cOolXRL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Storite%C2%AE-150cm-Female-Extension-Printers/dp/B00OFM6PEO/ref=sr_1_500?qid=1672909149&s=electronics&sr=1-500
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),ImmersionRods,"Nice product & good quality Value for money, as per description. Comes with warranty card.","['cable quality', 'quality good', 'cable', 'card cable', 'quality']",5,https://m.media-amazon.com/images/I/41a-huLVEIL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Usha-IH2415-1500-Watt-Immersion-Heater/dp/B00P0R95EA/ref=sr_1_244?qid=1672923603&s=kitchen&sr=1-244
B00P93X0VO,"Classmate Pulse 6 Subject Notebook - Unruled, 300 Pages, Spiral Binding, 240mm*180mm",WireboundNotebooks,"The covers are sturdy, flexible and compelling. The back of the notebook has a nice texture to it as well Quality is good but its size is small compared to my normal notebooks. Overall a decent product. A very good","['notebook quality', 'notebooks overall', 'compelling notebook', 'normal notebooks', 'good notebook']",4,https://m.media-amazon.com/images/I/51LTAUNKg9L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Classmate-Pulse-Spiral-Notebook-Unruled/dp/B00P93X0VO/ref=sr_1_290?qid=1672903010&s=computers&sr=1-290
B00P93X2H6,"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled",CompositionNotebooks,I thought it was thicker. But overall it ok. Go for it. You can buy but don't go,"['notebook good', 'good notebook', 'notebook', 'printing like', 'printing']",3,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51o0rLZiIjL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Classmate-Pulse-Spiral-Notebook-Unruled/dp/B00P93X2H6/ref=sr_1_248?qid=1672903007&s=computers&sr=1-248
B00P93X6EK,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Unruled, 300 Pages",WireboundNotebooks,The notebook is super  But if you oder this then you might get the same as picture or different. My option take metallic bind it is best and if you got plastic bind then you can replace it. Paper is,"['sheets 150', 'sheets', '290 pages', '24 sheets', 'paper really']",3,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51fhn5ex+GL._SY300_SX300_.jpg,https://www.amazon.in/Classmate-Pulse-Spiral-Notebook-Unruled/dp/B00P93X6EK/ref=sr_1_311?qid=1672903010&s=computers&sr=1-311
B00PVT30YI,"Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)",DripCoffeeMachines,"Coffee Filter is just the right size for a small family. It has a good finish and is easy The filter holes could have been smaller- decoction goes down in a minute, and does not get the","['coffee filter', 'filtered coffee', 'filter simple', 'coffee pax', 'grinding coffee']",4,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31hwosM2Q1L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kitchen-Stainless-Indian-Filter-Coffee/dp/B00PVT30YI/ref=sr_1_128?qid=1672923597&s=kitchen&sr=1-128
B00R1P3B4O,Fujifilm Instax Mini Single Pack 10 Sheets Instant Film for Fuji Instant Cameras,Film,Product is original with good packaging! The top most amazing feature is it makes pictures look like the old 80's,"['genuine', '100 genuine', 'instant cam', 'cam product', 'genuine perfect']",5,https://m.media-amazon.com/images/I/51fEftU7HAL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Fujifilm-Instax-Instant-Fuji-Cameras/dp/B00R1P3B4O/ref=sr_1_129?qid=1672903001&s=computers&sr=1-129
B00RFWNJMC,Airtel DigitalTV DTH Remote SD/HD/HD Recording Compatible for Television (Shining Black ),RemoteControls,The product is of poor quality and seems like duplicate. Remote doesn’t work properly.,"['poor quality', 'quality poor', 'product poor', 'quality', 'value money']",1,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41R3n7+taUL._SY300_SX300_.jpg,https://www.amazon.in/OXYURA-Airtel-Digital-Recording-Compatible/dp/B00RFWNJMC/ref=sr_1_164?qid=1672909131&s=electronics&sr=1-164
B00RGLI0ZS,"Amkette 30 Pin to USB Charging & Data Sync Cable for iPhone 3G/3GS/4/4s/iPad 1/2/3, iPod Nano 5th/6th Gen and iPod Touch 3rd/4th Gen -1.5m (Black)",USBCables,"Amkette is an accessory for an Apple product from a non-apple supplier. The biggest issue with buying Good value for money. Charging is slower than the original Apple cable, but it will do if you're Not a good product Fits well 100% fast charging great product. My iPad 2 become live again Very good","['apple cable', 'accessory apple', 'cable ipad', 'charging ipad', 'charging cable']",4,https://m.media-amazon.com/images/I/31Lqjmed98L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Amkette-Charging-Cable-iPhone-Touch/dp/B00RGLI0ZS/ref=sr_1_226?qid=1672909135&s=electronics&sr=1-226
B00S2SEV7K,"Pilot Frixion Clicker Roller Pen (Blue), (9000019529)",LiquidInkRollerballPens,"I had bought 5 of these and they are excellent pens for the price but even after waiting for the ink to The pen really erases but; the ink finshed just in a week½; so not to use this It's a very nice pen, writes very smooth, comparable to a pentel energel gel pen, grip Easy to use, write only on paper not elsewhere value for money. Occasionally found dry ink. kid makes lot","['pen v7', 'starter pen', 'excellent pens', 'pen highly', 'pen writes']",3,https://m.media-amazon.com/images/I/21t8TMvuq6L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pilot-Frixion-Clicker-Roller-Blue/dp/B00S2SEV7K/ref=sr_1_457?qid=1672903018&s=computers&sr=1-457
B00S9BSJC8,Philips Viva Collection HR1832/00 1.5-Litre400-Watt Juicer (Ink Black),Juicers,"Philips HR1832 instant juice blender. Fruit pulp and waste all collected in one tray and it is easy The juicer is simple to take apart and is user friendly. It really doesn't take up much room and The juicer spout where you put your fruit and veg in is quite small. I need to cut Mango is one of the starchy fruits that is apparently doesn't work with - it seemed to work fine Some juicers produce a higher amount of juice per food item. You can tell by the drier pulp The Philips does an alright job producing dry pulp and an excellent job with low froth and low temperature juice. The specs for this juicer claim you can clean it in under 1 minute. I like to run the pulp The juicer does not take much elbow grease to clean off. There are oles in it to help separate High quality premium juicer, with low noise and excellent ability to squeeze max (80 to 90%) juice out The look and feel is outstanding and way above what other options are available. It is easy to use, and very easy to use and very easy to assemble. and it was not giving more juice but i could see the","['juicer simple', 'juicer easy', 'juice blender', 'juicer amazing', 'decent juicer']",4,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31-jt474B1L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Philips-Viva-Collection-HR1832-1-5-Litre400-Watt/dp/B00S9BSJC8/ref=sr_1_238?qid=1672923603&s=kitchen&sr=1-238
B00SH18114,"Ikea 903.391.72 Polypropylene Plastic Solid Bevara Sealing Clip (Multicolour) - 30 Pack, Adjustable",VacuumSealers,"Different sizes  make it use for various pantry items. Good quality products. A life saver when you Overall, good quality and sturdy, hence 4 stars. It would have been good to include some medium sized clips","['sturdy clips', 'containers sturdy', 'clips useful', 'sized clips', 'clips sizes']",4,https://m.media-amazon.com/images/I/41k+HQz9JbL._SX300_SY300_.jpg,https://www.amazon.in/Ikea-903-391-72-Sealing-assorted-30-pack/dp/B00SH18114/ref=sr_1_129_mod_primary_new?qid=1672923597&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-129
B00SMFPJG0,"Kent Gold, Optima, Gold+ Spare Kit",WaterCartridges,"Quality very good, but 1 injection syringe must be add in this kit. Got it at a discounted price","['injection syringe', 'syringe add', 'syringe', 'good injection', 'quality']",3,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41emm+fTJmL._SX300_SY300_.jpg,https://www.amazon.in/Kent-Gold-Optima-Spare-Kit/dp/B00SMFPJG0/ref=sr_1_324?qid=1672923609&s=kitchen&sr=1-324
B00SMJPA9C,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-Bacterial German Coating Technology, Grey",DryIrons, light weight and it's heat easy. I use this product for ironing medium and small clothes Light weight b,"['weight heat', 'light weight', 'ironing medium', 'cloths iron', 'weight cloths']",4,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41+82+4rUCL._SX300_SY300_.jpg,https://www.amazon.in/Bajaj-DX-600-Watt-Light-Weight/dp/B00SMJPA9C/ref=sr_1_170?qid=1672923598&s=kitchen&sr=1-170
B00TDD0YM4,"Philips GC026/30 Fabric Shaver, Lint Remover for Woolen Sweaters, Blankets, Jackets/Burr Remover Pill Remover from Carpets, Curtains (White)",LintShavers,"Portable, easy to use, does the job well. Cleaning of blades felt difficult with brush provided. Works great  and easy to use, powerful too. It's very useful seriously","['portable easy', 'portable', 'cleaning blades', 'battery durability', 'easy use']",4,https://m.media-amazon.com/images/I/41E0TjbPBAL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Philips-GC026-30-Fabric-Shaver/dp/B00TDD0YM4/ref=sr_1_54?qid=1672923592&s=kitchen&sr=1-54
B00TI8E7BI,Philips HD9306/06 1.5-Litre Electric Kettle (Multicolor),ElectricKettles,Cord is small and sound while heating Well built and the buttons have a smooth positive feel to the action. We use the kettle atleast 5 or 6 times a day an twice in a day we boil water with There is no mention of the plug size in the product description. The kettle opening is not so wide compared to H. h. H.,"['length cord', 'cord small', 'cord', 'plug size', 'cord okay']",4,https://m.media-amazon.com/images/I/41JyZuDzDgL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Philips-HD9306-06-1-5-Litre-Multicolor/dp/B00TI8E7BI/ref=sr_1_499?qid=1672923617&s=kitchen&sr=1-499
